"Route ID","Route Code","Depot Id","Depot Name",Location,"Agent ID","Agent Code","Agent name","Region ID","Region Name","Sub Region ID","Sub Region Name",Country,"Regional Sales Manager ID","Regional Sales Manager Name","Regional Sales Manager Data","Area Sales Supervisor ID","Area Sales Supervisor Name","Area Sales Supervisor Data"
742,RT0728,191,"MANUEL - E- INVESTMENTS LIMITED - KABALE",KABALE,274460,HC00000807,"MANUEL -E- INVESTMENTS LTD - KABALE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
743,RT0729,191,"MANUEL - E- INVESTMENTS LIMITED - KABALE",KABALE,274460,HC00000807,"MANUEL -E- INVESTMENTS LTD - KABALE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",138,"SW1 Farahan","138-SW1 Farahan"
744,RT0730,192,"BRYANSON INVESTMENTS LTD-KIKUUBU",KIKUUBO,274372,HC00000806,"BRYANSON INVESTMENTS LTD-KIKUUBO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
745,RT0731,192,"BRYANSON INVESTMENTS LTD-KIKUUBU",KIKUUBO,274372,HC00000806,"BRYANSON INVESTMENTS LTD-KIKUUBO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",102,"SB5 Joseph","102-SB5 Joseph"
746,RT0732,193,"Machadri Limited - Nsangi",NSANGI,275420,HC00000811,"Machadri Limited - Nsangi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
747,RT0733,193,"Machadri Limited - Nsangi",NSANGI,275420,HC00000811,"Machadri Limited - Nsangi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
748,RT0734,193,"Machadri Limited - Nsangi",NSANGI,275420,HC00000811,"Machadri Limited - Nsangi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
749,RT0735,193,"Machadri Limited - Nsangi",NSANGI,275420,HC00000811,"Machadri Limited - Nsangi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
750,RT0736,193,"Machadri Limited - Nsangi",NSANGI,275420,HC00000811,"Machadri Limited - Nsangi",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
752,RT0738,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
753,RT0739,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
754,RT0740,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
755,RT0741,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
756,RT0742,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
757,RT0743,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
816,RT0801,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
969,RT0953,194,"Motreck Agencies Ltd - Mbarara",MBARARA,275759,HC00000812,"MOTRECK AGENCIES LTD - MBARARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",106,"SW3 Kasiira","106-SW3 Kasiira"
966,RT0950,195,"FTP Investment Limited - Kawempe",KAWEMPE,279067,HC00000820,"FTP Investments Limited - Kawempe",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
759,RT0745,195,"FTP Investment Limited - Kawempe",KAWEMPE,279067,HC00000820,"FTP Investments Limited - Kawempe",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
760,RT0746,195,"FTP Investment Limited - Kawempe",KAWEMPE,279067,HC00000820,"FTP Investments Limited - Kawempe",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
761,RT0747,195,"FTP Investment Limited - Kawempe",KAWEMPE,279067,HC00000820,"FTP Investments Limited - Kawempe",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
762,RT0748,195,"FTP Investment Limited - Kawempe",KAWEMPE,279067,HC00000820,"FTP Investments Limited - Kawempe",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
765,RT0751,196,"Atuwanguza Investments Limited - Bweyale",BWEYALE,279456,HC00000822,"Atuwanguza Investments Ltd- Bweyale",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
766,RT0752,196,"Atuwanguza Investments Limited - Bweyale",BWEYALE,279456,HC00000822,"Atuwanguza Investments Ltd- Bweyale",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
767,RT0753,196,"Atuwanguza Investments Limited - Bweyale",BWEYALE,279456,HC00000822,"Atuwanguza Investments Ltd- Bweyale",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
768,RT0754,196,"Atuwanguza Investments Limited - Bweyale",BWEYALE,279456,HC00000822,"Atuwanguza Investments Ltd- Bweyale",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
764,RT0750,197,"Zigoti Coffee Works Limited- Karuguza",KARUGUZA,279421,HC00000821,"ZIGOTI COFFEE WORKS LIMITED - KARUGUZA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
769,RT0755,198,"Equal Power Limited - Sembabule",SEMBABULE,281312,HC00000824,"Equal Power Limited - Sembabule",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
770,RT0756,198,"Equal Power Limited - Sembabule",SEMBABULE,281312,HC00000824,"Equal Power Limited - Sembabule",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",149,"NB4 Farook","149-NB4 Farook"
771,RT0757,199,"Zeridex Suppliers Ltd - Mayuge",MAYUGE,282319,HC00000827,"Zeridex Suppliers Ltd - Mayuge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
772,RT0758,199,"Zeridex Suppliers Ltd - Mayuge",MAYUGE,282319,HC00000827,"Zeridex Suppliers Ltd - Mayuge",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",99,"SW4 Timothy","99-SW4 Timothy"
773,RT0759,200,"Tasuda Trading Company Limited - Bombo",BOMBO,282918,HC00000829,"Tasuda Trading Company Limited - Bombo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
774,RT0760,200,"Tasuda Trading Company Limited - Bombo",BOMBO,282918,HC00000829,"Tasuda Trading Company Limited - Bombo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
775,RT0761,200,"Tasuda Trading Company Limited - Bombo",BOMBO,282918,HC00000829,"Tasuda Trading Company Limited - Bombo",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
776,RT0762,201,"Myeri Kashflow Enterprises - Kamwenge",KAMWENGE,283244,HC00000831,"Myeri Kashflow Enterprises-Kamwenge",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
777,RT0763,201,"Myeri Kashflow Enterprises - Kamwenge",KAMWENGE,283244,HC00000831,"Myeri Kashflow Enterprises-Kamwenge",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
778,RT0764,202,"Solder Networks Limited - Lugoba",LUGOBA,283465,HC00000833,"Solder Networks Limited - Lugoba",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
779,RT0765,202,"Solder Networks Limited - Lugoba",LUGOBA,283465,HC00000833,"Solder Networks Limited - Lugoba",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
780,RT0766,202,"Solder Networks Limited - Lugoba",LUGOBA,283465,HC00000833,"Solder Networks Limited - Lugoba",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
781,RT0767,202,"Solder Networks Limited - Lugoba",LUGOBA,283465,HC00000833,"Solder Networks Limited - Lugoba",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
965,RT0949,202,"Solder Networks Limited - Lugoba",LUGOBA,283465,HC00000833,"Solder Networks Limited - Lugoba",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",397,"SB1 James Wamukota","397-SB1 James Wamukota"
782,RT0768,203,"Tasuda Trading Company Limited-Ngoma",NGOMA,283571,HC00000837,"Tasuda Trading Company Limited-Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
783,RT0769,203,"Tasuda Trading Company Limited-Ngoma",NGOMA,283571,HC00000837,"Tasuda Trading Company Limited-Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
785,RT0770,204,"Joik Establishments Limited Kawuku",KAWUKU,289911,HC00000858,"Joik  Establishments Limited-KAWUKU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
786,RT0771,204,"Joik Establishments Limited Kawuku",KAWUKU,289911,HC00000858,"Joik  Establishments Limited-KAWUKU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
787,RT0772,204,"Joik Establishments Limited Kawuku",KAWUKU,289911,HC00000858,"Joik  Establishments Limited-KAWUKU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
943,RT0927,204,"Joik Establishments Limited Kawuku",KAWUKU,289911,HC00000858,"Joik  Establishments Limited-KAWUKU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",284,"SB4 Nakiyinga","284-SB4 Nakiyinga"
788,RT0774,205,"Sesazi General Supplies Limited Ngoma",NGOMA,291103,HC00000861,"Sesazi General Supplies Lmited-Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
789,RT0775,205,"Sesazi General Supplies Limited Ngoma",NGOMA,291103,HC00000861,"Sesazi General Supplies Lmited-Ngoma",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
790,RT0776,206,"Nyange Sezikana Limited - Yumbe",YUMBE,292176,HC00000863,"Nyange Sezikana Limited - Yumbe",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
791,RT0777,206,"Nyange Sezikana Limited - Yumbe",YUMBE,292176,HC00000863,"Nyange Sezikana Limited - Yumbe",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
792,RT0778,206,"Nyange Sezikana Limited - Yumbe",YUMBE,292176,HC00000863,"Nyange Sezikana Limited - Yumbe",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
793,RT0779,206,"Nyange Sezikana Limited - Yumbe",YUMBE,292176,HC00000863,"Nyange Sezikana Limited - Yumbe",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
797,RT0783,207,"Dokix Refreshment Company Limited - Kasese",KASESE,295512,HC00000883,"Dokix Refreshment Co Ltd-KASESE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
800,RT0785,207,"Dokix Refreshment Company Limited - Kasese",KASESE,295512,HC00000883,"Dokix Refreshment Co Ltd-KASESE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
798,RT0784,208,"Dokix Refreshment Company Limited - Mpondwe",MPONDWE,295878,HC00000886,"Dokix Refreshment Co Ltd-MPONDWE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
813,RT0798,208,"Dokix Refreshment Company Limited - Mpondwe",MPONDWE,295878,HC00000886,"Dokix Refreshment Co Ltd-MPONDWE",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",105,"SW4 Musinkuli Andrew","105-SW4 Musinkuli Andrew"
799,D.Supply,209,"Direct Supply",,,,,,,,,Uganda,," ","- ",," ","- "
801,RT0786,210,"Romo Dynamic Co. Ltd - Kisugu",KISUGU,306494,HC00001017,"Romo Dynamic Co. Ltd-KISUGU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
802,RT0787,210,"Romo Dynamic Co. Ltd - Kisugu",KISUGU,306494,HC00001017,"Romo Dynamic Co. Ltd-KISUGU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
803,RT0788,210,"Romo Dynamic Co. Ltd - Kisugu",KISUGU,306494,HC00001017,"Romo Dynamic Co. Ltd-KISUGU",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
804,RT0789,211,"Nyange Sezikana Limited- koboko",KOBOKO,307997,HC00001018,"Nyange Sezikana Limited- koboko",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
805,RT0790,211,"Nyange Sezikana Limited- koboko",KOBOKO,307997,HC00001018,"Nyange Sezikana Limited- koboko",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",250,"West Nile Simon","250-West Nile Simon"
806,RT0791,212,"ZINATY TRADING LIMITED - Bweyogerere",BWEYOGERERE,311754,HC00001021,"Zinaty Trading Limited- Bweyogerere",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
807,RT0792,212,"ZINATY TRADING LIMITED - Bweyogerere",BWEYOGERERE,311754,HC00001021,"Zinaty Trading Limited- Bweyogerere",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
808,RT0793,212,"ZINATY TRADING LIMITED - Bweyogerere",BWEYOGERERE,311754,HC00001021,"Zinaty Trading Limited- Bweyogerere",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
809,RT0794,213,"ZINATY TRADING LIMITED - Seeta",SEETA,311755,HC00001022,"Zinaty Trading Limited- Seeta",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
810,RT0795,213,"ZINATY TRADING LIMITED - Seeta",SEETA,311755,HC00001022,"Zinaty Trading Limited- Seeta",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",103,"SB7 Esau","103-SB7 Esau"
811,RT0796,214,"Jihe Distributors Limited - Mbiko",MBIKO,312358,HC00001024,"Jihe Distributors Limited-MBIKO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
812,RT0797,214,"Jihe Distributors Limited - Mbiko",MBIKO,312358,HC00001024,"Jihe Distributors Limited-MBIKO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",376,"SB10 Peter","376-SB10 Peter"
814,RT0799,215,"STEVA RESOURCE GENERATIONS CO. LTD - Bulenga",BULENGA,316524,HC00001028,"Steva Resource Generations Co.Ltd-BULENG",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
815,RT0800,215,"STEVA RESOURCE GENERATIONS CO. LTD - Bulenga",BULENGA,316524,HC00001028,"Steva Resource Generations Co.Ltd-BULENG",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
817,RT0802,216,"Utkkal Trading Limited - Wakiso",WAKISO,318871,HC00001038,"Uthkal Trading (U) Limited-WAKISO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
818,RT0803,216,"Utkkal Trading Limited - Wakiso",WAKISO,318871,HC00001038,"Uthkal Trading (U) Limited-WAKISO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
834,RT0819,216,"Utkkal Trading Limited - Wakiso",WAKISO,318871,HC00001038,"Uthkal Trading (U) Limited-WAKISO",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",396,"SB2 Musoke David","396-SB2 Musoke David"
819,RT0804,217,"Rezimu Trading Limited - Luwero",LUWERO,319198,HC00001039,"Rezimu Trading (U) Limited-LUWERO",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
820,RT0805,217,"Rezimu Trading Limited - Luwero",LUWERO,319198,HC00001039,"Rezimu Trading (U) Limited-LUWERO",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
821,RT0806,217,"Rezimu Trading Limited - Luwero",LUWERO,319198,HC00001039,"Rezimu Trading (U) Limited-LUWERO",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
822,RT0807,218,"Rezimu Trading Limited - Bombo",BOMBO,319199,HC00001040,"Rezimu Trading (U) Limited-BOMBO",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
823,RT0808,218,"Rezimu Trading Limited - Bombo",BOMBO,319199,HC00001040,"Rezimu Trading (U) Limited-BOMBO",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",101,"NB1 Osman","101-NB1 Osman"
824,RT0809,219,"Rezimu Trading Limited - Nateete",NATEETE,319201,HC00001042,"Rezimu Trading (U) Limited-NATEETE",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
825,RT0810,219,"Rezimu Trading Limited - Nateete",NATEETE,319201,HC00001042,"Rezimu Trading (U) Limited-NATEETE",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
826,RT0811,219,"Rezimu Trading Limited - Nateete",NATEETE,319201,HC00001042,"Rezimu Trading (U) Limited-NATEETE",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
975,RT0959,219,"Rezimu Trading Limited - Nateete",NATEETE,319201,HC00001042,"Rezimu Trading (U) Limited-NATEETE",2,Central1,25,"South Buganda 7",Uganda,107,"Central 1 Jerome","107-Central 1 Jerome",375,"SB3 Damascus","375-SB3 Damascus"
827,RT0812,220,"Rezimu Trading Limited - Mubende",MUBENDE,319200,HC00001041,"Rezimu Trading (U) Ltd- Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
828,RT0813,220,"Rezimu Trading Limited - Mubende",MUBENDE,319200,HC00001041,"Rezimu Trading (U) Ltd- Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
829,RT0814,220,"Rezimu Trading Limited - Mubende",MUBENDE,319200,HC00001041,"Rezimu Trading (U) Ltd- Mubende",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
830,RT0815,221,"Napido Trading Limited - Bugiri",BUGIRI,324942,HC00001046,"Napido Traders Ltd- Bugiri",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
831,RT0816,221,"Napido Trading Limited - Bugiri",BUGIRI,324942,HC00001046,"Napido Traders Ltd- Bugiri",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
832,RT0817,221,"Napido Trading Limited - Bugiri",BUGIRI,324942,HC00001046,"Napido Traders Ltd- Bugiri",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
833,RT0818,221,"Napido Trading Limited - Bugiri",BUGIRI,324942,HC00001046,"Napido Traders Ltd- Bugiri",4,EAST,27,"East 4",Uganda,111,"East Hassan","111-East Hassan",112,"E3 Ronald Ongeowun","112-E3 Ronald Ongeowun"
835,RT0820,222,"Oyoma General Stores Limited - Masindi",MASINDI,325708,HC00001048,"Oyoma General Stores Ltd-Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
836,RT0821,222,"Oyoma General Stores Limited - Masindi",MASINDI,325708,HC00001048,"Oyoma General Stores Ltd-Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
837,RT0822,222,"Oyoma General Stores Limited - Masindi",MASINDI,325708,HC00001048,"Oyoma General Stores Ltd-Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
838,RT0823,222,"Oyoma General Stores Limited - Masindi",MASINDI,325708,HC00001048,"Oyoma General Stores Ltd-Masindi",3,North,32,"North West 3",Uganda,252,"North Ssemuyaba ","252-North Ssemuyaba ",357,"NW3 Abdul Nassir","357-NW3 Abdul Nassir"
839,RT0824,223,"Heritage Impex Limited - Kiboga",KIBOGA,332985,HC00001057,"Heritage Impex Limited-Kiboga",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
840,RT0825,223,"Heritage Impex Limited - Kiboga",KIBOGA,332985,HC00001057,"Heritage Impex Limited-Kiboga",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
841,RT0826,223,"Heritage Impex Limited - Kiboga",KIBOGA,332985,HC00001057,"Heritage Impex Limited-Kiboga",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
842,RT0827,223,"Heritage Impex Limited - Kiboga",KIBOGA,332985,HC00001057,"Heritage Impex Limited-Kiboga",8,Central2,14,"North Buganda 4",Uganda,294,"Central 2 Coren","294-Central 2 Coren",104,"NB2 Besweri","104-NB2 Besweri"
843,RT0828,224,"Heritage Impex Limited - Kagadi",KAGADI,332986,HC00001058,"Heritage Impex Limited-Kagadi",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
844,RT0829,224,"Heritage Impex Limited - Kagadi",KAGADI,332986,HC00001058,"Heritage Impex Limited-Kagadi",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
845,RT0830,224,"Heritage Impex Limited - Kagadi",KAGADI,332986,HC00001058,"Heritage Impex Limited-Kagadi",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
846,RT0831,225,"Heritage Impex Limited - Karuguza",KARUGUZA,327708,HC00001049,"Heritage Impex Limited-KARUGUZA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",249,"NW1 Oscar","249-NW1 Oscar"
847,RT0832,226,"Heritage Impex Limited -  Katikara",KATIKARA,332984,HC00001056,"Heritage Impex Limited-KATIKARA",10,West,30,"South West 4",Uganda,292,"West Fahad","292-West Fahad",205,"NW2 Matsiko","205-NW2 Matsiko"
